,Brand,Model,Gear,KM,Category,Energie,Year,Price,longitude,latitude,State
179,RENAULT,MEGANE,AUTOMATIQUE,14828,Second-Hand,DIESEL,2020,24110.0,2.2734104,48.90294129999999,ÎLE-DE-FRANCE
180,RENAULT,CAPTUR,AUTOMATIQUE,28,New,HYBRIDE,2021,32480.0,0.3698788,45.0440403,NOUVELLE-AQUITAINE
181,RENAULT,CLIO,MANUELLE,12323,Second-Hand,ESSENCE,2020,18130.0,1.9330241000000001,48.75670359999999,ÎLE-DE-FRANCE
182,RENAULT,TWINGO,MANUELLE,7825,Second-Hand,ESSENCE,2020,10940.0,1.404674,43.5798721,OCCITANIE
183,RENAULT,CAPTUR,MANUELLE,8058,Second-Hand,ESSENCE,2020,15880.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
184,RENAULT,MEGANE,AUTOMATIQUE,22960,Second-Hand,DIESEL,2021,20930.0,2.2734104,48.90294129999999,ÎLE-DE-FRANCE
185,RENAULT,CAPTUR,MANUELLE,14365,Second-Hand,DIESEL,2021,23490.0,4.4007775,45.46319159999999,AUVERGNE-RHÔNE-ALPES
186,RENAULT,CAPTUR,MANUELLE,11,New,ESSENCE,2021,24590.0,5.3954276,43.2629459,PROVENCE-ALPES-CÔTE D'AZUR
187,RENAULT,CAPTUR,MANUELLE,12889,Second-Hand,ESSENCE,2019,15460.0,-0.5104989999999999,44.878583,NOUVELLE-AQUITAINE
188,PEUGEOT,208,MANUELLE,81164,Second-Hand,ESSENCE,2019,12380.0,0.6384603999999999,48.7438061,NORMANDIE
189,PEUGEOT,208,MANUELLE,139113,Second-Hand,ESSENCE,2015,8540.0,3.0109543999999997,50.6449927,HAUTS-DE-FRANCE
190,PEUGEOT,308,MANUELLE,69829,Second-Hand,ESSENCE,2017,20310.0,6.3639481,47.810984499999996,BOURGOGNE-FRANCHE-COMTÉ
191,PEUGEOT,108,MANUELLE,12,New,ESSENCE,2021,13180.0,4.8804215000000015,45.812070500000004,AUVERGNE-RHÔNE-ALPES
192,PEUGEOT,108,MANUELLE,46276,Second-Hand,ESSENCE,2019,10960.0,2.342606,48.927009999999996,ÎLE-DE-FRANCE
193,PEUGEOT,308,AUTOMATIQUE,6,New,ESSENCE,2021,26190.0,5.3954276,43.2629459,PROVENCE-ALPES-CÔTE D'AZUR
194,PEUGEOT,2008,AUTOMATIQUE,1,New,DIESEL,2021,29670.0,4.227184400000001,45.682267700000004,AUVERGNE-RHÔNE-ALPES
195,PEUGEOT,208,MANUELLE,12,New,DIESEL,2021,24750.0,-0.6423139999999999,44.785382,NOUVELLE-AQUITAINE
196,PEUGEOT,308,MANUELLE,193726,Second-Hand,DIESEL,2016,11180.0,-1.6182535,48.1073171,BRETAGNE
197,PEUGEOT,308,MANUELLE,2,New,ESSENCE,2021,27810.0,-0.6423139999999999,44.785382,NOUVELLE-AQUITAINE
198,PEUGEOT,3008,AUTOMATIQUE,52009,Second-Hand,DIESEL,2019,33690.0,0.1439386,49.494584100000004,NORMANDIE
199,PEUGEOT,308,MANUELLE,12,New,ESSENCE,2021,22970.0,5.580835599999999,43.28567,PROVENCE-ALPES-CÔTE D'AZUR
200,PEUGEOT,208,MANUELLE,65023,Second-Hand,ESSENCE,2017,11070.0,1.4318042,43.6375545,OCCITANIE
201,PEUGEOT,2008,MANUELLE,38688,Second-Hand,DIESEL,2020,20930.0,2.342606,48.927009999999996,ÎLE-DE-FRANCE
202,CITROEN,C4 CACTUS,MANUELLE,15302,Second-Hand,DIESEL,2019,16480.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
203,CITROEN,C4,MANUELLE,1,New,ESSENCE,2021,26630.0,4.227184400000001,45.682267700000004,AUVERGNE-RHÔNE-ALPES
204,CITROEN,C3,MANUELLE,54481,Second-Hand,DIESEL,2017,9890.0,2.2792873,49.865504200000004,HAUTS-DE-FRANCE
205,CITROEN,C3,MANUELLE,42762,Second-Hand,DIESEL,2020,13670.0,2.4795229,48.90645199999999,ÎLE-DE-FRANCE
206,CITROEN,C4 CACTUS,MANUELLE,66959,Second-Hand,DIESEL,2019,15100.0,0.4558292000000001,44.83722590000001,NOUVELLE-AQUITAINE
207,CITROEN,C5 AIRCROSS,AUTOMATIQUE,18543,Second-Hand,DIESEL,2021,29380.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
208,CITROEN,C3,MANUELLE,35505,Second-Hand,ESSENCE,2019,16230.0,3.0109543999999997,50.6449927,HAUTS-DE-FRANCE
209,CITROEN,C5 AIRCROSS,AUTOMATIQUE,22167,Second-Hand,DIESEL,2021,32430.0,0.4558292000000001,44.83722590000001,NOUVELLE-AQUITAINE
210,CITROEN,C4,AUTOMATIQUE,2700,Second-Hand,ESSENCE,2021,28060.0,-0.6884505,44.8228221,NOUVELLE-AQUITAINE
211,TOYOTA,YARIS,AUTOMATIQUE,16565,Second-Hand,HYBRIDE,2019,17980.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
212,TOYOTA,RAV4,AUTOMATIQUE,17980,Second-Hand,HYBRIDE,2020,40480.0,4.1464118999999995,43.6853525,OCCITANIE
213,TOYOTA,YARIS,AUTOMATIQUE,15067,Second-Hand,HYBRIDE,2019,15290.0,4.8803728,45.720459999999996,AUVERGNE-RHÔNE-ALPES
214,TOYOTA,YARIS,AUTOMATIQUE,12,New,HYBRIDE,2021,26270.0,-1.616473,48.1063327,BRETAGNE
215,TOYOTA,YARIS,AUTOMATIQUE,4553,Second-Hand,HYBRIDE,2021,25420.0,6.8132901,47.24581149999999,BOURGOGNE-FRANCHE-COMTÉ
216,TOYOTA,C-HR,AUTOMATIQUE,52555,Second-Hand,HYBRIDE,2018,20680.0,2.344105,49.030429,ÎLE-DE-FRANCE
217,TOYOTA,YARIS,MANUELLE,35872,Second-Hand,ESSENCE,2020,14560.0,1.2681539,45.86787320000001,NOUVELLE-AQUITAINE
218,VOLKSWAGEN,GOLF,AUTOMATIQUE,107000,Second-Hand,DIESEL,2017,17100.0,0.7923720000000001,45.199379,NOUVELLE-AQUITAINE
219,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,49903,Second-Hand,DIESEL,2019,36460.0,0.7671490000000001,45.1825438,NOUVELLE-AQUITAINE
220,VOLKSWAGEN,POLO,MANUELLE,70920,Second-Hand,ESSENCE,2016,13180.0,1.5674092,48.459669500000004,CENTRE-VAL DE LOIRE
221,VOLKSWAGEN,GOLF,MANUELLE,127942,Second-Hand,ESSENCE,2014,12520.0,1.5674092,48.459669500000004,CENTRE-VAL DE LOIRE
222,RENAULT,TWINGO,MANUELLE,64060,Second-Hand,ESSENCE,2017,9610.0,-0.5108495,44.867689399999996,NOUVELLE-AQUITAINE
223,RENAULT,CAPTUR,MANUELLE,33558,Second-Hand,DIESEL,2019,16520.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
224,RENAULT,MEGANE,MANUELLE,33822,Second-Hand,DIESEL,2020,17700.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
225,RENAULT,CLIO,AUTOMATIQUE,6834,Second-Hand,ESSENCE,2021,21040.0,2.2734104,48.90294129999999,ÎLE-DE-FRANCE
226,RENAULT,CLIO,MANUELLE,14704,Second-Hand,ESSENCE,2021,18060.0,3.121595,50.631513,HAUTS-DE-FRANCE
227,RENAULT,TWINGO,MANUELLE,58410,Second-Hand,ESSENCE,2020,11210.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
228,RENAULT,CAPTUR,MANUELLE,11,New,ESSENCE,2021,25180.0,5.037298000000002,43.436943,PROVENCE-ALPES-CÔTE D'AZUR
229,RENAULT,TWINGO,MANUELLE,11854,Second-Hand,ESSENCE,2019,11640.0,2.0123747,48.7714685,ÎLE-DE-FRANCE
230,RENAULT,CAPTUR,MANUELLE,37042,Second-Hand,ESSENCE,2019,15560.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
231,RENAULT,CLIO,MANUELLE,96300,Second-Hand,ESSENCE,2008,5340.0,2.5016859,48.7219246,ÎLE-DE-FRANCE
232,PEUGEOT,108,MANUELLE,8790,Second-Hand,ESSENCE,2021,11420.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
233,PEUGEOT,308,AUTOMATIQUE,87519,Second-Hand,ESSENCE,2019,16510.0,2.4005391,48.8954374,ÎLE-DE-FRANCE
234,PEUGEOT,2008,MANUELLE,92710,Second-Hand,DIESEL,2018,17860.0,2.2990862,48.848465399999995,ÎLE-DE-FRANCE
235,PEUGEOT,208,MANUELLE,137426,Second-Hand,DIESEL,2018,11170.0,6.073175000000001,47.10029249999999,BOURGOGNE-FRANCHE-COMTÉ
236,PEUGEOT,308,MANUELLE,4735,Second-Hand,ESSENCE,2021,23490.0,4.4007775,45.46319159999999,AUVERGNE-RHÔNE-ALPES
237,PEUGEOT,3008,MANUELLE,1908,Second-Hand,ESSENCE,2021,31040.0,1.0465014000000001,49.4180309,NORMANDIE
238,PEUGEOT,2008,MANUELLE,139258,Second-Hand,ESSENCE,2016,12180.0,4.9245801999999985,45.7648758,AUVERGNE-RHÔNE-ALPES
239,PEUGEOT,3008,AUTOMATIQUE,139553,Second-Hand,DIESEL,2019,23290.0,1.0465014000000001,49.4180309,NORMANDIE
240,PEUGEOT,3008,AUTOMATIQUE,101281,Second-Hand,DIESEL,2019,24020.0,4.863610599999999,45.7173342,AUVERGNE-RHÔNE-ALPES
241,CITROEN,C3,MANUELLE,1891,Second-Hand,ESSENCE,2021,18580.0,0.1205319,44.5179365,NOUVELLE-AQUITAINE
242,CITROEN,C4 CACTUS,MANUELLE,11409,Second-Hand,ESSENCE,2021,20030.0,4.8620739,45.716894,AUVERGNE-RHÔNE-ALPES
243,CITROEN,C3,MANUELLE,54651,Second-Hand,DIESEL,2020,14740.0,0.1205319,44.5179365,NOUVELLE-AQUITAINE
244,CITROEN,C3,MANUELLE,5788,Second-Hand,ESSENCE,2020,16000.0,3.0109543999999997,50.6449927,HAUTS-DE-FRANCE
245,CITROEN,C3,MANUELLE,85596,Second-Hand,DIESEL,2018,13550.0,2.2792873,49.865504200000004,HAUTS-DE-FRANCE
246,CITROEN,C4 CACTUS,MANUELLE,57120,Second-Hand,ESSENCE,2019,15810.0,4.398725,45.4626731,AUVERGNE-RHÔNE-ALPES
247,CITROEN,C4,AUTOMATIQUE,46755,Second-Hand,DIESEL,2018,17680.0,0.4558292000000001,44.83722590000001,NOUVELLE-AQUITAINE
248,TOYOTA,YARIS,AUTOMATIQUE,12545,Second-Hand,HYBRIDE,2021,24500.0,3.1355668,45.7896531,AUVERGNE-RHÔNE-ALPES
249,TOYOTA,C-HR,AUTOMATIQUE,52699,Second-Hand,HYBRIDE,2018,23290.0,4.1464118999999995,43.6853525,OCCITANIE
250,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,31200.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
251,TOYOTA,YARIS,AUTOMATIQUE,10806,Second-Hand,HYBRIDE,2020,17190.0,1.0968725000000001,49.4198501,NORMANDIE
252,TOYOTA,C-HR,AUTOMATIQUE,21998,Second-Hand,HYBRIDE,2020,23060.0,4.3388873,43.8146566,OCCITANIE
253,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,31720.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
254,TOYOTA,C-HR,AUTOMATIQUE,13,New,HYBRIDE,2021,32480.0,-1.616473,48.1063327,BRETAGNE
255,TOYOTA,YARIS,AUTOMATIQUE,37250,Second-Hand,HYBRIDE,2019,15790.0,2.1823240000000004,49.01591200000001,ÎLE-DE-FRANCE
256,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,29310.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
257,VOLKSWAGEN,GOLF,AUTOMATIQUE,30685,Second-Hand,DIESEL,2021,28940.0,2.2384215,48.903225299999995,ÎLE-DE-FRANCE
258,VOLKSWAGEN,GOLF,MANUELLE,54320,Second-Hand,DIESEL,2017,17890.0,4.9245801999999985,45.7648758,AUVERGNE-RHÔNE-ALPES
259,VOLKSWAGEN,GOLF,MANUELLE,51900,Second-Hand,DIESEL,2018,18080.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
260,VOLKSWAGEN,GOLF,AUTOMATIQUE,16306,Second-Hand,HYBRIDE,2021,32420.0,1.4318042,43.6375545,OCCITANIE
261,RENAULT,CAPTUR,MANUELLE,123769,Second-Hand,DIESEL,2018,14440.0,1.4318042,43.6375545,OCCITANIE
262,RENAULT,CLIO,MANUELLE,40150,Second-Hand,ESSENCE,2019,12730.0,0.7671490000000001,45.1825438,NOUVELLE-AQUITAINE
263,RENAULT,MEGANE,AUTOMATIQUE,45484,Second-Hand,DIESEL,2020,21760.0,2.2734104,48.90294129999999,ÎLE-DE-FRANCE
264,RENAULT,MEGANE,MANUELLE,109571,Second-Hand,DIESEL,2020,15790.0,0.3698788,45.0440403,NOUVELLE-AQUITAINE
265,RENAULT,ZOE,AUTOMATIQUE,12006,Second-Hand,ELECTRIQUE,2019,13150.0,2.2734104,48.90294129999999,ÎLE-DE-FRANCE
266,RENAULT,CAPTUR,MANUELLE,12,New,ESSENCE,2021,23770.0,-0.5563336999999999,44.8855005,NOUVELLE-AQUITAINE
267,RENAULT,CAPTUR,MANUELLE,34968,Second-Hand,DIESEL,2019,17220.0,0.7671490000000001,45.1825438,NOUVELLE-AQUITAINE
268,RENAULT,ZOE,AUTOMATIQUE,56457,Second-Hand,ELECTRIQUE,2015,9530.0,0.3698788,45.0440403,NOUVELLE-AQUITAINE
269,PEUGEOT,3008,AUTOMATIQUE,6760,Second-Hand,DIESEL,2021,40130.0,3.121595,50.631513,HAUTS-DE-FRANCE
270,PEUGEOT,308,MANUELLE,11,New,DIESEL,2021,24620.0,6.3639481,47.810984499999996,BOURGOGNE-FRANCHE-COMTÉ
271,PEUGEOT,3008,MANUELLE,39159,Second-Hand,ESSENCE,2020,28900.0,-0.5108495,44.867689399999996,NOUVELLE-AQUITAINE
272,PEUGEOT,108,MANUELLE,12,New,ESSENCE,2021,15680.0,-0.5104989999999999,44.878583,NOUVELLE-AQUITAINE
273,PEUGEOT,3008,AUTOMATIQUE,3300,Second-Hand,ESSENCE,2021,46200.0,2.342606,48.927009999999996,ÎLE-DE-FRANCE
274,PEUGEOT,208,MANUELLE,65302,Second-Hand,DIESEL,2020,12970.0,3.121595,50.631513,HAUTS-DE-FRANCE
275,PEUGEOT,308,MANUELLE,130473,Second-Hand,DIESEL,2019,13260.0,4.4007775,45.46319159999999,AUVERGNE-RHÔNE-ALPES
276,PEUGEOT,2008,MANUELLE,13652,Second-Hand,ESSENCE,2021,26890.0,3.121595,50.631513,HAUTS-DE-FRANCE
277,PEUGEOT,3008,MANUELLE,143922,Second-Hand,DIESEL,2019,19780.0,5.037298000000002,43.436943,PROVENCE-ALPES-CÔTE D'AZUR
278,PEUGEOT,208,AUTOMATIQUE,50022,Second-Hand,ESSENCE,2020,17940.0,5.037298000000002,43.436943,PROVENCE-ALPES-CÔTE D'AZUR
279,PEUGEOT,308,MANUELLE,153400,Second-Hand,DIESEL,2018,12630.0,3.121595,50.631513,HAUTS-DE-FRANCE
280,PEUGEOT,2008,MANUELLE,48229,Second-Hand,ESSENCE,2018,16540.0,5.580835599999999,43.28567,PROVENCE-ALPES-CÔTE D'AZUR
281,PEUGEOT,108,MANUELLE,12121,Second-Hand,ESSENCE,2020,12480.0,4.877194,45.811371,AUVERGNE-RHÔNE-ALPES
282,CITROEN,C3,MANUELLE,58950,Second-Hand,DIESEL,2020,15460.0,1.0465014000000001,49.4180309,NORMANDIE
283,CITROEN,C3,MANUELLE,57502,Second-Hand,DIESEL,2020,12370.0,1.4318042,43.6375545,OCCITANIE
284,CITROEN,C4 CACTUS,MANUELLE,36066,Second-Hand,ESSENCE,2021,17740.0,2.2792873,49.865504200000004,HAUTS-DE-FRANCE
285,CITROEN,C3,MANUELLE,14438,Second-Hand,ESSENCE,2021,15570.0,1.0465014000000001,49.4180309,NORMANDIE
286,CITROEN,C3,MANUELLE,19910,Second-Hand,ESSENCE,2021,16720.0,3.121595,50.631513,HAUTS-DE-FRANCE
287,CITROEN,C3,AUTOMATIQUE,14438,Second-Hand,ESSENCE,2021,17740.0,4.8196004,45.71493820000001,AUVERGNE-RHÔNE-ALPES
288,CITROEN,C3,MANUELLE,41456,Second-Hand,ESSENCE,2019,15610.0,4.863610599999999,45.7173342,AUVERGNE-RHÔNE-ALPES
289,CITROEN,C3,MANUELLE,117554,Second-Hand,DIESEL,2019,10920.0,4.398725,45.4626731,AUVERGNE-RHÔNE-ALPES
290,CITROEN,C3,MANUELLE,81288,Second-Hand,DIESEL,2020,11850.0,3.122092,50.626434100000004,HAUTS-DE-FRANCE
291,CITROEN,C3,MANUELLE,64379,Second-Hand,DIESEL,2020,14860.0,2.342606,48.927009999999996,ÎLE-DE-FRANCE
292,TOYOTA,YARIS,MANUELLE,595,Second-Hand,ESSENCE,2021,22120.0,6.8132901,47.24581149999999,BOURGOGNE-FRANCHE-COMTÉ
293,TOYOTA,C-HR,AUTOMATIQUE,51281,Second-Hand,HYBRIDE,2018,21850.0,1.5690785,43.8087609,OCCITANIE
294,TOYOTA,YARIS,MANUELLE,93421,Second-Hand,ESSENCE,2016,11230.0,-0.3046949,47.8342661,PAYS DE LA LOIRE
295,TOYOTA,AYGO,MANUELLE,30708,Second-Hand,ESSENCE,2019,9870.0,6.8132901,47.24581149999999,BOURGOGNE-FRANCHE-COMTÉ
296,TOYOTA,C-HR,AUTOMATIQUE,34262,Second-Hand,HYBRIDE,2019,21570.0,-0.5233502,46.843866799999994,NOUVELLE-AQUITAINE
297,TOYOTA,C-HR,AUTOMATIQUE,50632,Second-Hand,HYBRIDE,2018,20310.0,2.344105,49.030429,ÎLE-DE-FRANCE
298,TOYOTA,C-HR,AUTOMATIQUE,71008,Second-Hand,HYBRIDE,2018,20700.0,2.344105,49.030429,ÎLE-DE-FRANCE
299,TOYOTA,YARIS,AUTOMATIQUE,52145,Second-Hand,HYBRIDE,2017,13560.0,-1.616473,48.1063327,BRETAGNE
300,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,33030.0,4.7481599,46.10176970000001,AUVERGNE-RHÔNE-ALPES
301,TOYOTA,C-HR,AUTOMATIQUE,54891,Second-Hand,HYBRIDE,2018,22920.0,-1.5434246,47.1564651,PAYS DE LA LOIRE
302,TOYOTA,C-HR,AUTOMATIQUE,11,New,HYBRIDE,2021,28210.0,4.7737295,45.6723936,AUVERGNE-RHÔNE-ALPES
303,TOYOTA,YARIS,AUTOMATIQUE,103146,Second-Hand,HYBRIDE,2015,10860.0,6.8132901,47.24581149999999,BOURGOGNE-FRANCHE-COMTÉ
304,TOYOTA,C-HR,AUTOMATIQUE,45475,Second-Hand,HYBRIDE,2019,21260.0,1.3937348999999999,44.7416906,OCCITANIE
305,TOYOTA,RAV4,AUTOMATIQUE,28860,Second-Hand,HYBRIDE,2020,32170.0,6.264263,46.20039000000001,AUVERGNE-RHÔNE-ALPES
306,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,101460,Second-Hand,DIESEL,2018,23820.0,0.7923720000000001,45.199379,NOUVELLE-AQUITAINE
307,VOLKSWAGEN,GOLF,AUTOMATIQUE,22100,Second-Hand,DIESEL,2021,27730.0,4.7816712,45.7883595,AUVERGNE-RHÔNE-ALPES
308,VOLKSWAGEN,POLO,MANUELLE,115288,Second-Hand,DIESEL,2014,10350.0,-0.6884505,44.8228221,NOUVELLE-AQUITAINE
309,VOLKSWAGEN,TIGUAN,MANUELLE,69615,Second-Hand,DIESEL,2020,28230.0,2.390742700000001,50.6297928,HAUTS-DE-FRANCE
310,VOLKSWAGEN,POLO,MANUELLE,46262,Second-Hand,DIESEL,2018,14160.0,0.29834659999999996,44.400830799999994,NOUVELLE-AQUITAINE
311,VOLKSWAGEN,GOLF,MANUELLE,119841,Second-Hand,ESSENCE,2013,8880.0,5.3954276,43.2629459,PROVENCE-ALPES-CÔTE D'AZUR
312,VOLKSWAGEN,GOLF,MANUELLE,12,New,ESSENCE,2021,24450.0,-0.5563336999999999,44.8855005,NOUVELLE-AQUITAINE
313,RENAULT,MEGANE,AUTOMATIQUE,23657,Second-Hand,DIESEL,2021,22990.0,-0.5108495,44.867689399999996,NOUVELLE-AQUITAINE
314,RENAULT,ZOE,AUTOMATIQUE,33053,Second-Hand,ELECTRIQUE,2017,8350.0,5.3954276,43.2629459,PROVENCE-ALPES-CÔTE D'AZUR
315,RENAULT,CLIO,MANUELLE,77750,Second-Hand,ESSENCE,2016,11020.0,2.4005391,48.8954374,ÎLE-DE-FRANCE
316,RENAULT,TWINGO,MANUELLE,43971,Second-Hand,ESSENCE,2018,9330.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
317,RENAULT,CAPTUR,MANUELLE,36609,Second-Hand,DIESEL,2019,14720.0,1.4318042,43.6375545,OCCITANIE
318,RENAULT,MEGANE,MANUELLE,37255,Second-Hand,DIESEL,2020,17650.0,2.2734104,48.90294129999999,ÎLE-DE-FRANCE
319,RENAULT,ZOE,AUTOMATIQUE,39602,Second-Hand,ELECTRIQUE,2019,15000.0,4.398725,45.4626731,AUVERGNE-RHÔNE-ALPES
320,RENAULT,CLIO,MANUELLE,2913,Second-Hand,ESSENCE,2021,14610.0,0.4558292000000001,44.83722590000001,NOUVELLE-AQUITAINE
321,PEUGEOT,3008,AUTOMATIQUE,85571,Second-Hand,DIESEL,2018,30430.0,1.4318042,43.6375545,OCCITANIE
322,PEUGEOT,2008,AUTOMATIQUE,38505,Second-Hand,ESSENCE,2018,19730.0,3.0109543999999997,50.6449927,HAUTS-DE-FRANCE
323,PEUGEOT,208,MANUELLE,12,New,DIESEL,2021,24790.0,2.4561754000000002,48.8501864,ÎLE-DE-FRANCE
324,PEUGEOT,3008,AUTOMATIQUE,69903,Second-Hand,DIESEL,2019,29230.0,3.121595,50.631513,HAUTS-DE-FRANCE
325,PEUGEOT,208,MANUELLE,97764,Second-Hand,ESSENCE,2018,13370.0,0.29834659999999996,44.400830799999994,NOUVELLE-AQUITAINE
326,PEUGEOT,208,MANUELLE,11,New,DIESEL,2021,23130.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
327,PEUGEOT,208,MANUELLE,48318,Second-Hand,ESSENCE,2019,14260.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
328,PEUGEOT,2008,AUTOMATIQUE,2140,Second-Hand,DIESEL,2021,31010.0,2.342606,48.927009999999996,ÎLE-DE-FRANCE
329,PEUGEOT,108,MANUELLE,6215,Second-Hand,ESSENCE,2020,13640.0,3.121595,50.631513,HAUTS-DE-FRANCE
330,PEUGEOT,208,AUTOMATIQUE,2202,Second-Hand,ELECTRIQUE,2021,27000.0,2.4005391,48.8954374,ÎLE-DE-FRANCE
331,PEUGEOT,308,MANUELLE,3,New,DIESEL,2021,31300.0,3.121595,50.631513,HAUTS-DE-FRANCE
332,PEUGEOT,2008,MANUELLE,13512,Second-Hand,ESSENCE,2020,16660.0,4.8804215000000015,45.812070500000004,AUVERGNE-RHÔNE-ALPES
333,CITROEN,C3,MANUELLE,6801,Second-Hand,ESSENCE,2021,15520.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
334,CITROEN,C4,MANUELLE,4361,Second-Hand,ESSENCE,2021,29730.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
335,CITROEN,C4,AUTOMATIQUE,241,Second-Hand,ESSENCE,2021,31610.0,-0.5108495,44.867689399999996,NOUVELLE-AQUITAINE
336,CITROEN,C3,MANUELLE,66491,Second-Hand,DIESEL,2020,12290.0,2.2792873,49.865504200000004,HAUTS-DE-FRANCE
337,CITROEN,C4,AUTOMATIQUE,17457,Second-Hand,ESSENCE,2021,26480.0,2.2384215,48.903225299999995,ÎLE-DE-FRANCE
338,CITROEN,C3,MANUELLE,18113,Second-Hand,ESSENCE,2020,15300.0,4.398725,45.4626731,AUVERGNE-RHÔNE-ALPES
339,CITROEN,BERLINGO,MANUELLE,93696,Second-Hand,DIESEL,2019,15190.0,4.7816712,45.7883595,AUVERGNE-RHÔNE-ALPES
340,CITROEN,C4 CACTUS,MANUELLE,49846,Second-Hand,ESSENCE,2019,17830.0,4.877194,45.811371,AUVERGNE-RHÔNE-ALPES
341,CITROEN,C4 CACTUS,MANUELLE,122256,Second-Hand,DIESEL,2017,12900.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
342,TOYOTA,RAV4,AUTOMATIQUE,208506,Second-Hand,DIESEL,2010,10990.0,4.9228974,45.74780429999999,AUVERGNE-RHÔNE-ALPES
343,TOYOTA,YARIS,AUTOMATIQUE,40497,Second-Hand,HYBRIDE,2019,15520.0,-1.5434246,47.1564651,PAYS DE LA LOIRE
344,TOYOTA,YARIS,AUTOMATIQUE,21450,Second-Hand,HYBRIDE,2019,16470.0,-0.8934407,47.1419495,PAYS DE LA LOIRE
345,TOYOTA,RAV4,MANUELLE,79741,Second-Hand,DIESEL,2018,24210.0,2.822715,42.687940399999995,OCCITANIE
346,TOYOTA,YARIS,MANUELLE,53714,Second-Hand,ESSENCE,2020,13070.0,3.8664053,43.5800528,OCCITANIE
347,TOYOTA,C-HR,AUTOMATIQUE,13761,Second-Hand,HYBRIDE,2019,22940.0,-0.538555,44.818225,NOUVELLE-AQUITAINE
348,TOYOTA,YARIS,AUTOMATIQUE,47236,Second-Hand,HYBRIDE,2018,16220.0,2.5982114,48.7013083,ÎLE-DE-FRANCE
349,TOYOTA,YARIS,AUTOMATIQUE,69407,Second-Hand,HYBRIDE,2019,17500.0,2.9828639999999997,43.155642,OCCITANIE
350,TOYOTA,C-HR,AUTOMATIQUE,29285,Second-Hand,HYBRIDE,2019,26140.0,-0.538555,44.818225,NOUVELLE-AQUITAINE
351,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,28650.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
352,VOLKSWAGEN,UP!,MANUELLE,38242,Second-Hand,ESSENCE,2019,10240.0,1.4318042,43.6375545,OCCITANIE
353,VOLKSWAGEN,GOLF,MANUELLE,62715,Second-Hand,ESSENCE,2019,18060.0,5.3954276,43.2629459,PROVENCE-ALPES-CÔTE D'AZUR
354,VOLKSWAGEN,GOLF,MANUELLE,89516,Second-Hand,ESSENCE,2015,17230.0,1.5674092,48.459669500000004,CENTRE-VAL DE LOIRE
355,VOLKSWAGEN,GOLF,MANUELLE,11844,Second-Hand,ESSENCE,2021,27540.0,1.4318042,43.6375545,OCCITANIE
356,VOLKSWAGEN,GOLF,MANUELLE,141011,Second-Hand,DIESEL,2018,16860.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
357,RENAULT,CLIO,MANUELLE,122094,Second-Hand,DIESEL,2014,9180.0,0.7671490000000001,45.1825438,NOUVELLE-AQUITAINE
358,RENAULT,CLIO,MANUELLE,28359,Second-Hand,ESSENCE,2020,12860.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
359,RENAULT,MEGANE,AUTOMATIQUE,31200,Second-Hand,ESSENCE,2020,22680.0,-1.140167,44.774399,NOUVELLE-AQUITAINE
360,PEUGEOT,3008,MANUELLE,137762,Second-Hand,DIESEL,2018,24040.0,5.3954276,43.2629459,PROVENCE-ALPES-CÔTE D'AZUR
361,PEUGEOT,208,MANUELLE,100502,Second-Hand,DIESEL,2019,10120.0,5.580835599999999,43.28567,PROVENCE-ALPES-CÔTE D'AZUR
362,PEUGEOT,208,MANUELLE,13789,Second-Hand,ESSENCE,2020,16610.0,5.037298000000002,43.436943,PROVENCE-ALPES-CÔTE D'AZUR
