,Brand,Model,Gear,KM,Category,Energie,Year,Price,Zip_code,longitude,latitude,City,State,Region
105,TOYOTA,YARIS,AUTOMATIQUE,69594,Second-Hand,HYBRIDE,2017,14450.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
106,TOYOTA,C-HR,AUTOMATIQUE,25000,Second-Hand,HYBRIDE,2020,23180.0,33110,-0.6423265,44.861085,LE BOUSCAT,NOUVELLE-AQUITAINE,GIRONDE
107,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,45964,Second-Hand,DIESEL,2019,33580.0,24400,0.3572301,45.0368494,"SAINT-MÉDARD-DE-MUSSIDAN, ÉGLISE-NEUVE-D’ISSAC, MUSSIDAN, ISSAC, SAINT-ÉTIENNE-DE-PUYCORBIER, SAINT-LOUIS-EN-L’ISLE, BEAURONNE, BEAUPOUYET, SAINT-MICHEL-DE-DOUBLE, SAINT-FRONT-DE-PRADOUX, SOURZAC, SAINT-LAURENT-DES-HOMMES, BOURGNAC, SAINT-GÉRY, SAINT-MARTIN-L’ASTIER, LES LÈCHES",NOUVELLE-AQUITAINE,DORDOGNE
108,VOLKSWAGEN,GOLF,MANUELLE,92439,Second-Hand,ESSENCE,2017,14990.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
109,VOLKSWAGEN,GOLF,AUTOMATIQUE,15709,Second-Hand,HYBRIDE,2021,31330.0,33700,-0.6884505,44.8228221,MÉRIGNAC,NOUVELLE-AQUITAINE,GIRONDE
110,VOLKSWAGEN,T-ROC,AUTOMATIQUE,41878,Second-Hand,ESSENCE,2020,30480.0,42000,4.398725,45.4626731,SAINT-ÉTIENNE,AUVERGNE-RHÔNE-ALPES,LOIRE
111,VOLKSWAGEN,T-ROC,MANUELLE,11,New,ESSENCE,2021,24040.0,33300,-0.5563336999999999,44.8855005,BORDEAUX,NOUVELLE-AQUITAINE,GIRONDE
112,VOLKSWAGEN,GOLF,MANUELLE,134200,Second-Hand,ESSENCE,2010,9140.0,91330,2.5016859,48.7219246,YERRES,ÎLE-DE-FRANCE,ESSONNE
113,VOLKSWAGEN,T-ROC,MANUELLE,11,New,ESSENCE,2021,24730.0,33300,-0.5563336999999999,44.8855005,BORDEAUX,NOUVELLE-AQUITAINE,GIRONDE
114,VOLKSWAGEN,TIGUAN,MANUELLE,145220,Second-Hand,DIESEL,2013,13670.0,24750,0.7923720000000001,45.199379,"CORNILLE, CHAMPCEVINEL, ATUR, BOULAZAC, BOULAZAC ISLE MANOIRE, MARSANEIX, TRÉLISSAC",NOUVELLE-AQUITAINE,DORDOGNE
115,VOLKSWAGEN,T-ROC,AUTOMATIQUE,28770,Second-Hand,DIESEL,2020,36260.0,57200,7.113,49.114143,"SARREGUEMINES, BLIES-ÉBERSING, BLIES-GUERSVILLER, FRAUENBERG, BLIESBRUCK, WIESVILLER, WŒLFLING-LÈS-SARREGUEMINES, RÉMELFING",GRAND EST,MOSELLE
116,VOLKSWAGEN,GOLF,MANUELLE,64310,Second-Hand,ESSENCE,2011,12520.0,91330,2.5016859,48.7219246,YERRES,ÎLE-DE-FRANCE,ESSONNE
117,VOLKSWAGEN,GOLF,AUTOMATIQUE,11217,Second-Hand,DIESEL,2021,29750.0,31200,1.4318042,43.6375545,TOULOUSE,OCCITANIE,HAUTE-GARONNE
118,RENAULT,CAPTUR,MANUELLE,149725,Second-Hand,DIESEL,2014,9590.0,24400,0.3572301,45.0368494,"SAINT-MÉDARD-DE-MUSSIDAN, ÉGLISE-NEUVE-D’ISSAC, MUSSIDAN, ISSAC, SAINT-ÉTIENNE-DE-PUYCORBIER, SAINT-LOUIS-EN-L’ISLE, BEAURONNE, BEAUPOUYET, SAINT-MICHEL-DE-DOUBLE, SAINT-FRONT-DE-PRADOUX, SOURZAC, SAINT-LAURENT-DES-HOMMES, BOURGNAC, SAINT-GÉRY, SAINT-MARTIN-L’ASTIER, LES LÈCHES",NOUVELLE-AQUITAINE,DORDOGNE
119,RENAULT,CLIO,MANUELLE,15680,Second-Hand,ESSENCE,2021,16110.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
120,RENAULT,CLIO,MANUELLE,18008,Second-Hand,ESSENCE,2020,16400.0,24400,0.3698788,45.0440403,"SAINT-MÉDARD-DE-MUSSIDAN, ÉGLISE-NEUVE-D’ISSAC, MUSSIDAN, ISSAC, SAINT-ÉTIENNE-DE-PUYCORBIER, SAINT-LOUIS-EN-L’ISLE, BEAURONNE, BEAUPOUYET, SAINT-MICHEL-DE-DOUBLE, SAINT-FRONT-DE-PRADOUX, SOURZAC, SAINT-LAURENT-DES-HOMMES, BOURGNAC, SAINT-GÉRY, SAINT-MARTIN-L’ASTIER, LES LÈCHES",NOUVELLE-AQUITAINE,DORDOGNE
121,RENAULT,CLIO,MANUELLE,9841,Second-Hand,DIESEL,2021,21520.0,13920,5.037298000000002,43.436943,SAINT-MITRE-LES-REMPARTS,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
122,RENAULT,MEGANE,MANUELLE,22109,Second-Hand,DIESEL,2020,20810.0,94340,2.4807221,48.8202631,JOINVILLE-LE-PONT,ÎLE-DE-FRANCE,VAL-DE-MARNE
123,RENAULT,CLIO,AUTOMATIQUE,104963,Second-Hand,DIESEL,2018,11440.0,24400,0.3572301,45.0368494,"SAINT-MÉDARD-DE-MUSSIDAN, ÉGLISE-NEUVE-D’ISSAC, MUSSIDAN, ISSAC, SAINT-ÉTIENNE-DE-PUYCORBIER, SAINT-LOUIS-EN-L’ISLE, BEAURONNE, BEAUPOUYET, SAINT-MICHEL-DE-DOUBLE, SAINT-FRONT-DE-PRADOUX, SOURZAC, SAINT-LAURENT-DES-HOMMES, BOURGNAC, SAINT-GÉRY, SAINT-MARTIN-L’ASTIER, LES LÈCHES",NOUVELLE-AQUITAINE,DORDOGNE
124,RENAULT,MEGANE,MANUELLE,18714,Second-Hand,DIESEL,2020,21220.0,92250,2.2384215,48.9032253,LA GARENNE-COLOMBES,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
125,RENAULT,CLIO,MANUELLE,11,New,ESSENCE,2021,15800.0,70300,6.3639481,47.8109845,"MAGNIVRAY, CITERS, VELORCEY, LUXEUIL-LES-BAINS, ESBOZ-BREST, BETONCOURT-LÈS-BROTTE, BAUDONCOURT, SAINT-VALBERT, ABELCOURT, LA CORBIÈRE, ÉHUNS, BROTTE-LÈS-LUXEUIL, FROIDECONCHE, BREUCHES, VILLERS-LÈS-LUXEUIL, VISONCOURT, ORMOICHE, SAINTE-MARIE-EN-CHAUX, MEURCOURT, AILLONCOURT, SAINT-SAUVEUR, LA CHAPELLE-LÈS-LUXEUIL",BOURGOGNE-FRANCHE-COMTÉ,HAUTE-SAÔNE
126,RENAULT,CAPTUR,MANUELLE,75396,Second-Hand,DIESEL,2017,11540.0,69140,4.877194,45.811371,RILLIEUX-LA-PAPE,AUVERGNE-RHÔNE-ALPES,RHÔNE
127,PEUGEOT,108,MANUELLE,122,Second-Hand,ESSENCE,2021,15700.0,94340,2.4807221,48.8202631,JOINVILLE-LE-PONT,ÎLE-DE-FRANCE,VAL-DE-MARNE
128,PEUGEOT,308,AUTOMATIQUE,98829,Second-Hand,DIESEL,2020,17730.0,69120,4.924580199999999,45.7648758,VAULX-EN-VELIN,AUVERGNE-RHÔNE-ALPES,RHÔNE
129,PEUGEOT,208,MANUELLE,37292,Second-Hand,ESSENCE,2020,13620.0,76120,1.0465014,49.4180309,LE GRAND-QUEVILLY,NORMANDIE,SEINE-MARITIME
130,PEUGEOT,308,MANUELLE,12,New,ESSENCE,2021,29020.0,78310,1.9119781,48.7623634,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES
131,PEUGEOT,3008,MANUELLE,15139,Second-Hand,ESSENCE,2021,33780.0,92400,2.2734104,48.90294129999999,COURBEVOIE,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
132,PEUGEOT,208,MANUELLE,57546,Second-Hand,DIESEL,2020,14730.0,69200,4.863610599999999,45.7173342,VÉNISSIEUX,AUVERGNE-RHÔNE-ALPES,RHÔNE
133,PEUGEOT,308,AUTOMATIQUE,11,New,DIESEL,2021,28870.0,94120,2.4561754,48.8501864,FONTENAY-SOUS-BOIS,ÎLE-DE-FRANCE,VAL-DE-MARNE
134,PEUGEOT,308,AUTOMATIQUE,11,New,ESSENCE,2021,25060.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
135,PEUGEOT,3008,MANUELLE,29511,Second-Hand,ESSENCE,2021,30230.0,33310,-0.5104989999999999,44.878583,LORMONT,NOUVELLE-AQUITAINE,GIRONDE
136,PEUGEOT,208,MANUELLE,6,New,ESSENCE,2021,16780.0,13920,5.037298000000002,43.436943,SAINT-MITRE-LES-REMPARTS,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
137,PEUGEOT,208,MANUELLE,10441,Second-Hand,ESSENCE,2020,14540.0,13920,5.037298000000002,43.436943,SAINT-MITRE-LES-REMPARTS,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
138,PEUGEOT,2008,MANUELLE,22449,Second-Hand,ESSENCE,2019,16100.0,59650,3.121595,50.631513,VILLENEUVE-D'ASCQ,HAUTS-DE-FRANCE,NORD
139,PEUGEOT,208,MANUELLE,28549,Second-Hand,ESSENCE,2019,17710.0,33310,-0.5104989999999999,44.878583,LORMONT,NOUVELLE-AQUITAINE,GIRONDE
140,PEUGEOT,208,MANUELLE,23291,Second-Hand,ESSENCE,2020,15650.0,69200,4.8620739,45.716894,VÉNISSIEUX,AUVERGNE-RHÔNE-ALPES,RHÔNE
141,CITROEN,C4 CACTUS,MANUELLE,13791,Second-Hand,DIESEL,2020,21940.0,61300,0.6384603999999999,48.7438061,"SAINT-MARTIN-D’ÉCUBLEI, CHANDAI, L'AIGLE, SAINT-SYMPHORIEN-DES-BRUYÈRES, SAINT-OUEN-SUR-ITON, CRULAI, SAINT-SULPICE-SUR-RISLE, SAINT-MICHEL-TUBŒUF, VITRAI-SOUS-LAIGLE",NORMANDIE,ORNE
142,CITROEN,C3,MANUELLE,109882,Second-Hand,DIESEL,2019,12260.0,42000,4.398725,45.4626731,SAINT-ÉTIENNE,AUVERGNE-RHÔNE-ALPES,LOIRE
143,CITROEN,C3,MANUELLE,50466,Second-Hand,DIESEL,2020,15930.0,24750,0.7671490000000001,45.1825438,"CORNILLE, CHAMPCEVINEL, ATUR, BOULAZAC, BOULAZAC ISLE MANOIRE, MARSANEIX, TRÉLISSAC",NOUVELLE-AQUITAINE,DORDOGNE
144,CITROEN,C5 AIRCROSS,MANUELLE,4246,Second-Hand,DIESEL,2021,30220.0,80480,2.2792873,49.8655042,"CREUSE, SALEUX, PONT-DE-METZ, BACOUEL-SUR-SELLE, VERS-SUR-SELLES, DURY, SALOUËL",HAUTS-DE-FRANCE,SOMME
145,CITROEN,C4 CACTUS,AUTOMATIQUE,45342,Second-Hand,ESSENCE,2019,17730.0,92250,2.2384215,48.9032253,LA GARENNE-COLOMBES,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
146,CITROEN,C3,MANUELLE,65507,Second-Hand,ESSENCE,2018,12290.0,80480,2.2792873,49.8655042,"CREUSE, SALEUX, PONT-DE-METZ, BACOUEL-SUR-SELLE, VERS-SUR-SELLES, DURY, SALOUËL",HAUTS-DE-FRANCE,SOMME
147,CITROEN,C5 AIRCROSS,AUTOMATIQUE,30722,Second-Hand,DIESEL,2021,31010.0,47200,0.1205319,44.5179365,"SAINT-PARDOUX-DU-BREUIL, GAUJAC, VIRAZEIL, BEAUPUY, MONTPOUILLAN, LONGUEVILLE, MARCELLUS, FOURQUES-SUR-GARONNE, TAILLEBOURG, MAUVEZIN-SUR-GUPIE, MARMANDE, BIRAC-SUR-TREC",NOUVELLE-AQUITAINE,LOT-ET-GARONNE
148,CITROEN,C4,MANUELLE,50267,Second-Hand,ESSENCE,2017,13510.0,13920,5.037298000000002,43.436943,SAINT-MITRE-LES-REMPARTS,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
149,CITROEN,C5 AIRCROSS,AUTOMATIQUE,52492,Second-Hand,DIESEL,2020,27730.0,80480,2.2792873,49.8655042,"CREUSE, SALEUX, PONT-DE-METZ, BACOUEL-SUR-SELLE, VERS-SUR-SELLES, DURY, SALOUËL",HAUTS-DE-FRANCE,SOMME
150,CITROEN,C3,MANUELLE,27623,Second-Hand,ESSENCE,2020,16290.0,59160,3.0109544,50.6449927,"LILLE, CAPINGHEM",HAUTS-DE-FRANCE,NORD
151,TOYOTA,YARIS,AUTOMATIQUE,21441,Second-Hand,HYBRIDE,2020,16200.0,33310,-0.5104989999999999,44.878583,LORMONT,NOUVELLE-AQUITAINE,GIRONDE
152,TOYOTA,RAV4,AUTOMATIQUE,77970,Second-Hand,HYBRIDE,2017,25870.0,24750,0.7923720000000001,45.199379,"CORNILLE, CHAMPCEVINEL, ATUR, BOULAZAC, BOULAZAC ISLE MANOIRE, MARSANEIX, TRÉLISSAC",NOUVELLE-AQUITAINE,DORDOGNE
153,TOYOTA,C-HR,AUTOMATIQUE,16810,Second-Hand,HYBRIDE,2021,31530.0,92250,2.2384215,48.9032253,LA GARENNE-COLOMBES,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
154,TOYOTA,YARIS,AUTOMATIQUE,12,New,HYBRIDE,2021,25500.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
155,TOYOTA,C-HR,AUTOMATIQUE,90750,Second-Hand,ESSENCE,2018,21650.0,25120,6.8132901,47.24581149999999,"LES BRÉSEUX, ORGEANS-BLANCHEFONTAINE, MAÎCHE, MONT-DE-VOUGNEY, CERNAY-L’ÉGLISE, MANCENANS-LIZERNE",BOURGOGNE-FRANCHE-COMTÉ,DOUBS
156,TOYOTA,YARIS,AUTOMATIQUE,11,New,HYBRIDE,2021,22660.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE
157,TOYOTA,YARIS,AUTOMATIQUE,11,New,HYBRIDE,2021,22870.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
158,TOYOTA,YARIS,AUTOMATIQUE,11,New,HYBRIDE,2021,21610.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE
159,TOYOTA,YARIS,AUTOMATIQUE,1677,Second-Hand,HYBRIDE,2017,14560.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
160,TOYOTA,C-HR,AUTOMATIQUE,44750,Second-Hand,HYBRIDE,2019,24980.0,24100,0.4747134999999999,44.8463222,"LEMBRAS, BERGERAC, SAINT-LAURENT-DES-VIGNES, CREYSSE",NOUVELLE-AQUITAINE,DORDOGNE
161,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,30940.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
162,TOYOTA,YARIS,AUTOMATIQUE,12,New,HYBRIDE,2021,24760.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE
163,TOYOTA,YARIS,AUTOMATIQUE,12,New,HYBRIDE,2021,25810.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE
164,VOLKSWAGEN,UP!,MANUELLE,76268,Second-Hand,ESSENCE,2016,7940.0,76120,1.0465014,49.4180309,LE GRAND-QUEVILLY,NORMANDIE,SEINE-MARITIME
165,VOLKSWAGEN,GOLF,MANUELLE,134243,Second-Hand,DIESEL,2018,16050.0,24750,0.7671490000000001,45.1825438,"CORNILLE, CHAMPCEVINEL, ATUR, BOULAZAC, BOULAZAC ISLE MANOIRE, MARSANEIX, TRÉLISSAC",NOUVELLE-AQUITAINE,DORDOGNE
166,VOLKSWAGEN,GOLF,AUTOMATIQUE,11117,Second-Hand,DIESEL,2021,31850.0,92250,2.2384215,48.9032253,LA GARENNE-COLOMBES,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
167,VOLKSWAGEN,POLO,MANUELLE,47085,Second-Hand,DIESEL,2019,15030.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
168,VOLKSWAGEN,GOLF,AUTOMATIQUE,7170,Second-Hand,DIESEL,2021,33190.0,71000,4.8520042000000005,46.7418472,"VARENNES-LÈS-MÂCON, MÂCON, SANCÉ",BOURGOGNE-FRANCHE-COMTÉ,SAÔNE-ET-LOIRE
169,VOLKSWAGEN,T-ROC,MANUELLE,28026,Second-Hand,ESSENCE,2020,24150.0,13920,5.037298000000002,43.436943,SAINT-MITRE-LES-REMPARTS,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
170,VOLKSWAGEN,GOLF,AUTOMATIQUE,28162,Second-Hand,DIESEL,2021,29800.0,78190,2.0123747,48.7714685,TRAPPES,ÎLE-DE-FRANCE,YVELINES
171,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,106327,Second-Hand,DIESEL,2018,28830.0,69220,4.7481599,46.10176970000001,"LANCIÉ, CERCIÉ, CHARENTAY, CORCELLES-EN-BEAUJOLAIS, TAPONAS, DRACÉ, BELLEVILLE, SAINT-JEAN-D’ARDIÈRES, SAINT-LAGER",AUVERGNE-RHÔNE-ALPES,RHÔNE
172,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,38841,Second-Hand,DIESEL,2020,40530.0,24750,0.7671490000000001,45.1825438,"CORNILLE, CHAMPCEVINEL, ATUR, BOULAZAC, BOULAZAC ISLE MANOIRE, MARSANEIX, TRÉLISSAC",NOUVELLE-AQUITAINE,DORDOGNE
173,VOLKSWAGEN,GOLF,AUTOMATIQUE,29443,Second-Hand,DIESEL,2020,19590.0,76120,1.0465014,49.4180309,LE GRAND-QUEVILLY,NORMANDIE,SEINE-MARITIME
174,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,29914,Second-Hand,DIESEL,2019,38220.0,59155,3.086951,50.58636,FACHES-THUMESNIL,HAUTS-DE-FRANCE,NORD
175,VOLKSWAGEN,POLO,AUTOMATIQUE,53176,Second-Hand,DIESEL,2019,19930.0,59155,3.086951,50.58636,FACHES-THUMESNIL,HAUTS-DE-FRANCE,NORD
176,RENAULT,CLIO,MANUELLE,40361,Second-Hand,DIESEL,2018,13660.0,24400,0.3572301,45.0368494,"SAINT-MÉDARD-DE-MUSSIDAN, ÉGLISE-NEUVE-D’ISSAC, MUSSIDAN, ISSAC, SAINT-ÉTIENNE-DE-PUYCORBIER, SAINT-LOUIS-EN-L’ISLE, BEAURONNE, BEAUPOUYET, SAINT-MICHEL-DE-DOUBLE, SAINT-FRONT-DE-PRADOUX, SOURZAC, SAINT-LAURENT-DES-HOMMES, BOURGNAC, SAINT-GÉRY, SAINT-MARTIN-L’ASTIER, LES LÈCHES",NOUVELLE-AQUITAINE,DORDOGNE
177,RENAULT,CLIO,MANUELLE,20383,Second-Hand,ESSENCE,2020,15320.0,78190,2.0123747,48.7714685,TRAPPES,ÎLE-DE-FRANCE,YVELINES
178,RENAULT,CAPTUR,MANUELLE,88761,Second-Hand,DIESEL,2017,15610.0,24750,0.7671490000000001,45.1825438,"CORNILLE, CHAMPCEVINEL, ATUR, BOULAZAC, BOULAZAC ISLE MANOIRE, MARSANEIX, TRÉLISSAC",NOUVELLE-AQUITAINE,DORDOGNE
179,RENAULT,MEGANE,AUTOMATIQUE,14828,Second-Hand,DIESEL,2020,24110.0,92400,2.2734104,48.90294129999999,COURBEVOIE,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
180,RENAULT,CAPTUR,AUTOMATIQUE,28,New,HYBRIDE,2021,32480.0,24400,0.3698788,45.0440403,"SAINT-MÉDARD-DE-MUSSIDAN, ÉGLISE-NEUVE-D’ISSAC, MUSSIDAN, ISSAC, SAINT-ÉTIENNE-DE-PUYCORBIER, SAINT-LOUIS-EN-L’ISLE, BEAURONNE, BEAUPOUYET, SAINT-MICHEL-DE-DOUBLE, SAINT-FRONT-DE-PRADOUX, SOURZAC, SAINT-LAURENT-DES-HOMMES, BOURGNAC, SAINT-GÉRY, SAINT-MARTIN-L’ASTIER, LES LÈCHES",NOUVELLE-AQUITAINE,DORDOGNE
181,RENAULT,CLIO,MANUELLE,12323,Second-Hand,ESSENCE,2020,18130.0,78310,1.9330241,48.75670359999999,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES
182,RENAULT,TWINGO,MANUELLE,7825,Second-Hand,ESSENCE,2020,10940.0,31100,1.404674,43.5798721,TOULOUSE,OCCITANIE,HAUTE-GARONNE
183,RENAULT,CAPTUR,MANUELLE,8058,Second-Hand,ESSENCE,2020,15880.0,33110,-0.6423265,44.861085,LE BOUSCAT,NOUVELLE-AQUITAINE,GIRONDE
184,RENAULT,MEGANE,AUTOMATIQUE,22960,Second-Hand,DIESEL,2021,20930.0,92400,2.2734104,48.90294129999999,COURBEVOIE,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
185,RENAULT,CAPTUR,MANUELLE,14365,Second-Hand,DIESEL,2021,23490.0,42100,4.4007775,45.46319159999999,SAINT-ÉTIENNE,AUVERGNE-RHÔNE-ALPES,LOIRE
186,RENAULT,CAPTUR,MANUELLE,11,New,ESSENCE,2021,24590.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
187,RENAULT,CAPTUR,MANUELLE,12889,Second-Hand,ESSENCE,2019,15460.0,33310,-0.5104989999999999,44.878583,LORMONT,NOUVELLE-AQUITAINE,GIRONDE
188,PEUGEOT,208,MANUELLE,81164,Second-Hand,ESSENCE,2019,12380.0,61300,0.6384603999999999,48.7438061,"SAINT-MARTIN-D’ÉCUBLEI, CHANDAI, L'AIGLE, SAINT-SYMPHORIEN-DES-BRUYÈRES, SAINT-OUEN-SUR-ITON, CRULAI, SAINT-SULPICE-SUR-RISLE, SAINT-MICHEL-TUBŒUF, VITRAI-SOUS-LAIGLE",NORMANDIE,ORNE
189,PEUGEOT,208,MANUELLE,139113,Second-Hand,ESSENCE,2015,8540.0,59160,3.0109544,50.6449927,"LILLE, CAPINGHEM",HAUTS-DE-FRANCE,NORD
190,PEUGEOT,308,MANUELLE,69829,Second-Hand,ESSENCE,2017,20310.0,70300,6.3639481,47.8109845,"MAGNIVRAY, CITERS, VELORCEY, LUXEUIL-LES-BAINS, ESBOZ-BREST, BETONCOURT-LÈS-BROTTE, BAUDONCOURT, SAINT-VALBERT, ABELCOURT, LA CORBIÈRE, ÉHUNS, BROTTE-LÈS-LUXEUIL, FROIDECONCHE, BREUCHES, VILLERS-LÈS-LUXEUIL, VISONCOURT, ORMOICHE, SAINTE-MARIE-EN-CHAUX, MEURCOURT, AILLONCOURT, SAINT-SAUVEUR, LA CHAPELLE-LÈS-LUXEUIL",BOURGOGNE-FRANCHE-COMTÉ,HAUTE-SAÔNE
191,PEUGEOT,108,MANUELLE,12,New,ESSENCE,2021,13180.0,69140,4.8804215000000015,45.8120705,RILLIEUX-LA-PAPE,AUVERGNE-RHÔNE-ALPES,RHÔNE
192,PEUGEOT,108,MANUELLE,46276,Second-Hand,ESSENCE,2019,10960.0,93200,2.342606,48.92701,SAINT-DENIS,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
193,PEUGEOT,308,AUTOMATIQUE,6,New,ESSENCE,2021,26190.0,13008,5.3954276,43.2629459,MARSEILLE 08,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
194,PEUGEOT,2008,AUTOMATIQUE,1,New,DIESEL,2021,29670.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
195,PEUGEOT,208,MANUELLE,12,New,DIESEL,2021,24750.0,33600,-0.6423139999999999,44.785382,PESSAC,NOUVELLE-AQUITAINE,GIRONDE
196,PEUGEOT,308,MANUELLE,193726,Second-Hand,DIESEL,2016,11180.0,35510,-1.6182535,48.1073171,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
197,PEUGEOT,308,MANUELLE,2,New,ESSENCE,2021,27810.0,33600,-0.6423139999999999,44.785382,PESSAC,NOUVELLE-AQUITAINE,GIRONDE
198,PEUGEOT,3008,AUTOMATIQUE,52009,Second-Hand,DIESEL,2019,33690.0,76600,0.1439386,49.4945841,LE HAVRE,NORMANDIE,SEINE-MARITIME
199,PEUGEOT,308,MANUELLE,12,New,ESSENCE,2021,22970.0,13400,5.580835599999999,43.28567,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
200,PEUGEOT,208,MANUELLE,65023,Second-Hand,ESSENCE,2017,11070.0,31200,1.4318042,43.6375545,TOULOUSE,OCCITANIE,HAUTE-GARONNE
201,PEUGEOT,2008,MANUELLE,38688,Second-Hand,DIESEL,2020,20930.0,93200,2.342606,48.92701,SAINT-DENIS,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
202,CITROEN,C4 CACTUS,MANUELLE,15302,Second-Hand,DIESEL,2019,16480.0,75015,2.293987,48.8307409,"PARIS 15, PARIS",ÎLE-DE-FRANCE,PARIS
203,CITROEN,C4,MANUELLE,1,New,ESSENCE,2021,26630.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
204,CITROEN,C3,MANUELLE,54481,Second-Hand,DIESEL,2017,9890.0,80480,2.2792873,49.8655042,"CREUSE, SALEUX, PONT-DE-METZ, BACOUEL-SUR-SELLE, VERS-SUR-SELLES, DURY, SALOUËL",HAUTS-DE-FRANCE,SOMME
205,CITROEN,C3,MANUELLE,42762,Second-Hand,DIESEL,2020,13670.0,93140,2.4795229,48.90645199999999,BONDY,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
206,CITROEN,C4 CACTUS,MANUELLE,66959,Second-Hand,DIESEL,2019,15100.0,24100,0.4558292000000001,44.83722590000001,"LEMBRAS, BERGERAC, SAINT-LAURENT-DES-VIGNES, CREYSSE",NOUVELLE-AQUITAINE,DORDOGNE
207,CITROEN,C5 AIRCROSS,AUTOMATIQUE,18543,Second-Hand,DIESEL,2021,29380.0,33210,-0.2685331,44.5602505,"COIMÈRES, TOULENNE, BIEUJAC, LÉOGEATS, SAINT-PIERRE-DE-MONS, SAUTERNES, MAZÈRES, FARGUES, PREIGNAC, SAINT-LOUBERT, PUJOLS-SUR-CIRON, CASTILLON-DE-CASTETS, SAINT-PARDON-DE-CONQUES, ROAILLAN, BOMMES, CASTETS-EN-DORTHE, LANGON",NOUVELLE-AQUITAINE,GIRONDE
